,recording.id,recording.title,recording.artist-credit-phrase
12114,7e4ac59e-e79c-470e-83df-88da9dccf7b3,Like I Love You,Justin Timberlake
12115,09853beb-a362-4180-8450-d0cb5a2989a9,Like I Love You (remix),Justin Timberlake
12116,bfc786e4-a475-4881-9f6b-f8724b71402f,Like I Love You (instrumental),Justin Timberlake
12117,02d9c0f7-8ab2-4288-8efb-ab0c4b1acee9,Like I Love You (instrumental),Justin Timberlake
12118,5b71546e-033c-4dd3-bdc1-b5648967ee77,Rock Your Body,Justin Timberlake
12119,8db03a59-1007-4d35-bc1b-7f4993567a99,Rock Your Body,Justin Timberlake
12120,1898b0c2-8132-4a0a-99ac-9556d2f83998,Rock Your Body,Justin Timberlake
12121,bcd46548-901e-4c29-943b-9daff8d301b0,Rock Your Body,Justin Timberlake
12122,a457be33-8a21-437f-b929-40993bd5396d,Rock Your Body,Justin Timberlake
12123,0e615c5e-f4cf-4108-a9b1-d89ddd9959c9,Rock Your Body,Justin Timberlake
12124,f845e3ae-ee74-43f0-8b0f-76c88727fb94,Rock Your Body,Justin Timberlake
12125,7d3854f7-3d60-43ee-bce5-1d92f16b4e94,Rock Your Body,Justin Timberlake
12126,93c4cb20-2871-42fa-a334-310b1653cad9,Rock Your Body,Justin Timberlake
12127,f7ed7a52-1e7f-49f7-a4b2-25e4ef23683b,Rock Your Body,Justin Timberlake
12128,9ccd1143-c723-4c80-a610-2dfafeaace80,Rock Your Body,Justin Timberlake
12129,e1c22093-654e-499b-8630-74cc1f648fa7,Rock Your Body,Justin Timberlake
12130,ae9b2274-3d6f-4ca8-9ca8-8f1f24b966d2,Rock Your Body,Justin Timberlake
12131,671095e8-9bda-4474-b3a0-3ea01f7719d7,Rock Your Body,Justin Timberlake
12132,4976ab6f-991e-4ad0-9e6d-0e93a8862a10,Rock Your Body,Justin Timberlake
12133,7b71cb72-ed1e-43e4-9fcb-70ea0108f78a,Rock Your Body,Justin Timberlake
12134,a4626612-5dd7-4f9d-9396-8d99f966d09e,Rock Your Body,Justin Timberlake
12135,2ce02b23-1bf4-4e86-963e-c6063b84faf9,Rock Your Body,Justin Timberlake
12136,218b7c8d-99ec-4b8f-b08e-8050515ce87d,Rock Your Body,Justin Timberlake
12137,9fdb0e04-07b1-4f7d-b53b-39f7463c55c8,Rock Your Body,Justin Timberlake
12138,7190dee1-bfac-4bf8-8bed-bf2b3d36d732,Rock Your Body,Justin Timberlake
12139,08535085-c1fb-4d4e-9a12-0c5bcefbbaba,Rock Your Body,Justin Timberlake
12140,ce45b0d4-b5e9-4639-a988-da1e2bcb5fcc,Rock Your Body,Justin Timberlake
12141,0117d432-7c35-48b6-99c4-6482ec2dcbd0,Rock Your Body,Justin Timberlake
12142,7f92a98f-e6cb-45d6-97f9-8e8ac41bfd2c,Rock Your Body,Justin Timberlake
12143,8987e40e-b3c4-4fa7-929c-93172a346363,Señorita,Justin Timberlake
12144,c8b68753-6797-4e54-b422-bd2800781a6d,Senorita,Justin Timberlake
12145,9b10c67d-3a6a-4a8e-8d5b-f1016490e810,Senorita,Justin Timberlake
12146,bc411d87-3e0b-4c46-979c-7d44cfac560e,Senorita,Justin Timberlake
12147,024b4a7f-da5f-4b1b-b714-aa17f2f68093,Señorita,Justin Timberlake
12148,080f448d-64c9-4419-9109-77fb7d28854b,Señorita,Justin Timberlake
12149,5222848d-5fa4-4ad3-acad-96ddeb267fe3,Senorita,Justin Timberlake
12150,868e7837-6646-4914-b5e9-d1907b83585c,Señorita,Justin Timberlake
12151,82177d09-6454-49c8-a0a2-96a418ea24e7,Señorita,Justin Timberlake
12152,93038200-1fbc-4adc-b967-a02842521a4a,Señorita,Justin Timberlake
12153,1d4c2e5c-ef6f-4746-8373-efb9aae97386,Señorita,Justin Timberlake
12154,84b34d18-9dc4-409e-8260-ea8e8ef504a4,Señorita,Justin Timberlake
12155,ffdc684f-1ad8-4f91-9a84-81b262dddaac,Señorita,Justin Timberlake
12156,83d682f4-fc08-4459-b8bd-bc77dea26c9d,Señorita,Justin Timberlake
12157,69180e2b-7252-4c0a-8c76-7dfdcfb738f3,Señorita,Justin Timberlake
12158,624fb207-1a71-4ce7-9e03-a64166588233,Señorita,Justin Timberlake
12159,04edfa82-1921-4991-ac61-1499d8ba8f84,Señorita,Justin Timberlake
12160,b68625bc-8ea7-4313-8572-86ee9e81ed7e,Señorita,Justin Timberlake
12161,d8645737-f07f-49ad-a053-74814b418d9c,Señorita,Justin Timberlake
12162,c9e67f39-5383-4626-9990-31d0f2795228,Senorita,Justin Timberlake
12163,255a2012-59e5-4937-911e-25e74c498696,Señorita,Justin Timberlake
12164,07a32c56-e8d5-46b9-a064-97f6f4caa025,Señorita,Justin Timberlake
12165,1a431c37-ac47-4b0d-92a1-f603f3b9cb9f,Senorita,Justin Timberlake
12166,4401b5a7-fcaa-4fba-80e5-10348f810b52,Senorita,Justin Timberlake
12167,2df7a8a0-6d94-45c2-a035-88bea65c09ce,Senorita,Justin Timberlake
12168,3e7ddfc3-f4ba-49ad-b665-aecd99152813,From Her Mama,Juvenile
12169,4bc327de-871e-4660-af2d-65bae2089167,Ha,Juvenile
12170,062e3ca3-1807-4bea-97f6-08afcf1ef10f,Ha,Juvenile
12171,a7875232-04d4-4226-9892-1f4bcc4750d4,Ha,Juvenile
12172,20522d7e-c37b-428a-a948-ba5cc0009ff5,Ha,Juvenile
12173,ef8f83f1-cc1a-4e25-822c-996d0cc73596,Ha (album version),Juvenile
12174,b75b732e-9bcf-40ce-b3f3-d6640edc9920,Ha (album version) (clean),Juvenile
12175,2119b001-9bd8-44d7-ba77-dc6eab38f5ce,Ha (Hot Boy$ remix) (dirty),Juvenile
12176,1e04bdaa-1b90-4f25-9149-eb3fbb5c614b,Ha (Jay-Z remix) (dirty),Juvenile
12177,e1edfc24-dac2-4ce3-bf6e-f971fdb87192,Ha (Jay-Z remix) (clean),Juvenile
12178,d9d6bee8-8e47-453d-a8ed-99056d37295c,Ha (Hot Boy$ remix) (clean),Juvenile
12179,25e38c9e-f554-4da7-88fb-be488b438f1e,Ha (remix),Juvenile feat. Hot Boys
12180,3099e807-2199-45c2-af60-2381c5077e81,Ha (remix),Juvenile feat. Jay‐Z
12181,98721ae1-f7d2-42e0-b3c9-305739ecc1c7,Ha (remix),Juvenile feat. Jay‐Z
12182,a3a285cc-603b-4c49-bc14-2d56a1dab48d,Ha (remix),Juvenile feat. Jay‐Z
12183,9c22ed69-cbd1-4ffd-bafc-4ff3d686e0ea,Set It Off,Juvenile
12184,779000e6-b92f-443c-91ea-97a98ab03171,Set it Off,Juvenile
12185,258dcd8f-d8ab-4ef0-8c2a-dadaa709f0a3,Set It Off,Juvenile
12186,2c9db072-2858-4815-a167-cc9f58fc9359,Set It Off,Juvenile
12187,d12f244c-4a6d-48a8-bc99-936c49b365a9,Set It Off,Juvenile
12188,5e0fea52-5fb7-4a4d-94df-d7e5c01ca7f1,Set It Off,Juvenile feat. The Hot Boys
12189,f3bae7f2-af70-4abc-af6a-b3804f1bc345,Set It Off (remix radio),"Juvenile feat. Lil Wayne, Baby and Turk"
12190,14aebaf9-7044-468c-bd56-ca4936ab898d,U Understand,Juvenile
12191,da607e3b-fc05-49da-9650-354b19cd3336,U Understand,Juvenile
12192,f9202d4c-fd84-4e47-a35d-7dcb50ee3fd6,U Understand,Juvenile
12193,62f00760-7a96-49ea-805e-526a9643c6f2,U Understand (Instrumental),Juvenile
12194,a003adbb-9e28-46c7-9aff-941fa52e9397,U Understand (Dirty),Juvenile
12195,b3646f89-6949-4294-acc6-a631be4c3317,U Understand (Radio),Juvenile
12196,4d5e579c-61a0-4e9c-add8-71de6776364e,U Understand (Extra Clean),Juvenile
12197,a9754f17-841c-439b-9298-542c6c546029,U Understand (A Cappella),Juvenile
12198,f9d71479-ec71-4040-82a3-ee14fecb0ec9,In My Life,Juvenile feat. Mannie Fresh
12199,033fd18f-f471-4897-a701-e4e9b62a46af,In My Life,Juvenile feat. Mannie Fresh
12200,09a22c86-ff4d-49fc-9877-ff41da54a798,Back That Thang Up,Juvenile feat. Mannie Fresh & Lil Wayne
12201,e0375ef3-5c44-4aa8-b450-d08ce115372e,Back That Thang Up,Juvenile feat. Mannie Fresh & Lil Wayne
12202,b268c1b0-74bf-47ea-bec2-10f639674124,Back That Thang Up,Juvenile feat. Mannie Fresh & Lil' Wayne
12203,ce7f4603-3505-4229-aa6a-92f8330b8c29,Slow Motion,Soulja Slim
12204,320158db-e2d4-4d4d-82e5-e352567576bb,Slow Motion,Juvenile feat. Soulja Slim
12205,ca6becab-dd24-4ad6-a0ee-00c885be8aa1,Slow Motion,Juvenile feat. Soulja Slim
12206,cb48bcef-13a9-4100-9543-12a7d0be4fb9,Slow Motion,Juvenile feat. Soulja Slim
12207,de4226b9-05b9-48e7-a58a-03129f586044,Slow Motion,Juvenile feat. Soulja Slim
12208,16aee702-4f92-4d50-98e3-b40861c9e3fd,Slow Motion,Juvenile & Soulja Slim
12209,ad24aaf0-b435-4675-af19-0681c20f21e1,Slow Motion,Juvenile feat. Soulja Slim
12210,a80b4ce6-7e14-4058-9169-ba09c82e1ee8,Slow Motion (clean radio edit),Juvenile feat. Soulja Slim
12211,9348d4ff-0bed-4eb8-b5de-7c601f96cfda,Nolia Clap,"Juvenile, Wacko & Skip"
12212,db2193f9-9f3f-4d83-bed3-8cc36fa4a7d7,Nolia Clap,"Juvenile, Wacko & Skip"
12213,942e6792-3e5f-495d-9c33-c06b9e85991f,Nolia Clap,Juvenile feat. Skip & Wacko
12214,6553233a-5871-41c2-8a5e-cf122e0a7b57,Crazy,K‐Ci & JoJo
12215,8048c115-961a-4a3a-ab28-71e97a8cd9e6,Crazy,K‐Ci & JoJo
12216,b28b3a8a-e4e3-45dc-ad85-eae69cbe054f,Crazy,K‐Ci & JoJo
12217,1e96c89c-19e5-44ad-b02c-97443dcb0ee6,Crazy,K‐Ci & JoJo
12218,3382ef40-3db6-406e-ace4-526f15691cbd,Crazy,K‐Ci & JoJo
12219,034334f4-bf7a-4b07-8321-fcbdec16ee4a,Crazy,K‐Ci & JoJo
12220,0b424b5f-d19d-4e1f-a194-52dea88359d4,Crazy,K‐Ci & JoJo
12221,ae963139-1c51-4093-afe6-a8eba9e0e40e,Crazy,K‐Ci & JoJo
12222,3e80b99e-3fa8-4452-8eb1-8ae306882b56,Crazy,K‐Ci & JoJo
12223,be4d4297-1e1c-4a2b-98e1-97c5892cb1c5,Crazy,K‐Ci & JoJo
12224,5ea81b6f-0c49-4ca5-b6e0-c40944568634,Crazy,K‐Ci & JoJo
12225,71eb67f6-9b58-411f-b4fd-718c20d7d392,Crazy,K‐Ci & JoJo
12226,e28beb81-a1c8-4aa7-88dd-a89f0b425ba0,Crazy (remix),K‐Ci & JoJo
12227,6cde3cda-3ea7-43b1-a5ae-2dbc0a06cce6,Crazy (Secret Agents edit),K‐Ci & JoJo
12228,c395c610-bdf2-4d87-813e-b56c7f08e801,Crazy (Pop radio edit),K‐Ci & JoJo
12229,0485a528-4f1d-4c3b-bb02-cc638c8c8f84,Crazy (International radio edit),K‐Ci & JoJo
12230,268903bc-db59-457e-a9f6-9d9536d96fd6,25 to Life,JoJo
12231,e4c61fae-f4c3-4d9c-a581-55711cc7567b,Forever in My Life,JoJo
12232,d5d6a735-9b45-4825-aa24-63a705cf678a,In the Nest Life,Jojo
12233,96fc100e-9701-4fbf-afab-2767583f3ef4,The Glamorous Life (Behind the Scenes of the Photo Shoot),JoJo
12234,3594c61a-dca3-44ee-b2e2-1d2ed7d7abbe,Life,K‐Ci & JoJo
12235,acc20956-0921-4d64-b015-458dd768fd26,Life,K‐Ci & JoJo
12236,e1cbcfd7-6610-4d6e-aa02-2e9721e5f313,Life,K‐Ci & JoJo
12237,eeb46660-2f6d-4320-8e5a-42066dd32727,Life,K‐Ci & JoJo
12238,1a9496a8-efde-4003-91f8-5a80361692a3,Life,K‐Ci & JoJo
12239,0427cc60-9ef3-46d2-80b0-b1d6e5483073,Life (Instrumental),K-Ci & JoJo
12240,929ce919-15b1-4790-a25e-25ffdd9b6a69,Life (Acapella),K-Ci & JoJo
12241,7e7bf67d-b2fc-43d7-9d9c-f45ca2e4f74e,All My Life,K‐Ci & JoJo
12242,aa85b3fb-bdf1-46b8-8783-90a11018d842,All My Life,K‐Ci & JoJo
12243,0ab108d6-9ab5-47be-ae41-db12cf4026f0,All My Life,K‐Ci & JoJo
12244,797f17dd-e7aa-4ca5-bb58-3ab18253544f,All My Life,K‐Ci & JoJo
12245,23734370-95a9-42cb-89f6-f3eb90ab4ddb,All My Life,K‐Ci & JoJo
12246,a06e0d6e-7b07-4544-bbb1-675c41538ada,All My Life,K‐Ci & JoJo
12247,1122cf29-b152-4960-b11b-286e436074d0,All My Life,K‐Ci & JoJo
12248,e4ed36d9-4d1c-426f-ab44-92a54737bf05,All My Life,K‐Ci & JoJo
12249,9aa9de6d-079f-4ea3-a62e-7a45b3570b8a,All My Life,K‐Ci & JoJo
12250,e6ad1b75-a493-4264-bf3d-f8347ddd13c2,All My Life,K‐Ci & JoJo
12251,e3ab2324-2e9f-4282-b838-8b60a6c2ca45,All My Life,K‐Ci & JoJo
12252,02246b35-7aac-45a6-a89d-1b951d40288e,All My Life,K-Ci & JoJo
12253,d58872ad-220c-4571-917b-e03b0f8221f1,All My Life,K‐Ci & JoJo
12254,680e565d-165f-41e5-99c7-04dc0a60739a,All My Life,K‐Ci & JoJo
12255,6aa54a6b-e473-435f-82b7-d14f451e9ac5,Tell Me It’s Real,K‐Ci & JoJo
12256,0be3ace2-42a6-4f44-beb8-f4506e43b0b2,Tell Me It’s Real,K‐Ci & JoJo
12257,e5904e62-7826-4c38-b827-0b6866e62794,Tell Me It's Real,K‐Ci & JoJo
12258,43ba87ed-835c-4881-b9ad-13e957da13d5,Tell Me It’s Real,K‐Ci & JoJo
12259,87998b48-f8a7-496c-ba7f-f99c09e23db7,Tell Me It’s Real,K‐Ci & JoJo
12260,5541a0e6-ee5a-4ba6-87e2-d6cc5e0872f2,Tell Me It's Real,K‐Ci & JoJo
12261,5602c9cd-d4b2-431b-beb9-58718fd6bbc8,Tell Me It's Real,K‐Ci & JoJo
12262,ea729e53-6f5a-459a-a829-2a49a86853c3,Tell Me It's Real,K‐Ci & JoJo
12263,2c6ff609-96f2-497a-a88d-eb5c66eaae77,Tell Me It’s Real,K‐Ci & JoJo
12264,1e67ef4e-5e18-48ef-bce7-ad15110e2a4b,Tell Me It’s Real,K‐Ci & JoJo
12265,c43e4220-3d61-413d-8abe-712139b1e190,Tell Me It's Real,K‐Ci & JoJo
12266,b07c1ea1-a720-4544-8b10-df23eb8b2278,Tell Me It’s Real,K‐Ci & JoJo
12267,c63e2600-1b61-4688-bfc4-6346ef17545a,Tell Me It's Real,K‐Ci & JoJo
12268,e1e03af4-3e9e-408d-b860-213c277a0866,Tell Me It's Real,K‐Ci & JoJo
12269,aac7ebf6-9138-421b-a139-0f0c3972b6ce,Tell Me It's Real,K‐Ci & JoJo
12270,bb4ccc54-41c5-44e9-8c24-5fa9e78a1087,Tell Me It's Real,K‐Ci & JoJo
12271,5aa012b7-70d0-4f9d-ab3f-fb5b3fa1b801,Tell Me It’s Real,K‐Ci & JoJo
12272,ca1ef80e-20ed-4c6b-83e0-3ffd8ed03d6e,Tell Me It’s Real,K‐Ci & JoJo
12273,4ae35a87-f993-48fc-8603-d062354562b5,Tell Me It’s Real,K‐Ci & JoJo
12274,5e625576-41f1-4215-9c83-4b91fdf14a73,Tell Me It's Real,K‐Ci & JoJo
12275,94e9d7a5-04b4-40a9-821d-7f0dc6ea72b9,Tell Me It's Real,K‐Ci & JoJo
12276,11ae680a-2e61-4de3-b75c-12b71b3c436f,Tell Me It’s Real,K‐Ci & JoJo
12277,eae881b8-8802-46eb-9b90-99a6f0ad2d62,Tell Me It's Real,K‐Ci & JoJo
12278,5d4c7918-5666-452c-86d1-0888d00c5ccf,Tell Me It's Real,K‐Ci & JoJo
12279,da4961ed-8a6f-433e-b2d9-074060fe934b,Tell Me It’s Real,K‐Ci & JoJo
12280,d6ddc672-628b-4908-b89d-5a6294507893,Don’t Think I’m Not,Kandi
12281,02a1b241-4ff4-4b15-8a19-8d77e2c758fb,Don't Think I'm Not,Kandi
12282,e925745d-b765-4e50-a408-2fbf1b47872c,Don’t Think I’m Not,Kandi
12283,771566d9-5751-494c-b84a-f6dc18d3e8cc,Don’t Think I’m Not,Kandi
12284,d1a0bb44-7f9b-46cc-98f8-8393a7ee2c7d,Don't Think I'm Not,Kandi
12285,7ac95071-75a9-486c-8ad4-5bc6d25f1d53,Don't Think I'm Not,Kandi
12286,d993f404-627f-49b7-b3f5-56644e0789d0,Don’t Think I’m Not,Kandi
12287,29904e6b-4a04-4b24-981b-27077db55490,Don't Think I'm Not,Kandi
12288,cde286b4-9113-4033-9bef-d59c8e71b540,Don’t Think I’m Not,Kandi
12289,bdde450b-d895-4c5c-9445-2f2bf4337344,Don’t Think I’m Not,Kandi
12290,1fc63593-3181-4c6f-bccf-6cd5ba24b629,Don’t Think I’m Not,Kandi
12291,485efb74-9534-4573-804c-a01b27a0e141,Don’t Think I’m Not,Kandi
12292,70ca0072-d1fa-49bf-8931-785b9ce4f73e,Don't Think I'm Not (instrumental),Kandi
12293,d5e931d0-4988-42be-8c58-14139e42f114,Don't Think I'm Not (radio edit),Kandi
12294,c0d1721c-4868-41e5-bff2-4962be6b5f64,Don't Think I'm Not (radio edit),Kandi
12295,3bf459a5-d0e3-4512-9163-ee31dc2ad4ca,Don’t Think I’m Not (radio edit),Kandi
12296,2106352f-7d3c-4545-bb62-bcefcfbd3e89,Don't Think I'm Not (LP version),Kandi
12297,b4d3f160-bbcd-41b8-a7b4-87b3062016dc,Don't Think I'm Not (Hip Hop remix),Kandi
12298,d35ee06a-89a5-45fb-af57-92810067695e,Don't Think I'm Not (Ear Kandi remix),Kandi
12299,a0fa598a-6c1b-4796-95ec-09304324a22d,Don't Think I'm Not (Soul Instep mix),Kandi
12300,4d3bb941-2eac-40c4-864a-0043e8a4ec4e,Don't Think I'm Not (Hip Hop remix),Kandi
12301,42b39ff7-6945-4c79-b44a-2b5be0eb50ab,Don't Think I'm Not (Maurice's radio mix),Kandi
12302,511f9674-53e9-4caf-b78e-3e28c2f9436c,Don’t Think I’m Not (a cappella extract),Kandi
12303,5eadf3f1-2f3d-4fea-9630-40884fa92d7c,Jesus Walks,Kanye West
12304,c9b38386-67cb-4192-9bf1-f41e57a7392f,Jesus Walks,Kanye West
12305,6ef7fdb5-53cb-4ea5-bb2c-cfd3799380f9,Jesus Walks,Kanye West
12306,63f413d3-285a-41ae-a5d0-119bfccefe69,Jesus Walks,Kanye West
12307,c793dceb-0857-406d-b467-932f889a89e1,Jesus Walks,Kanye West
12308,7f85cf7a-b539-4b2a-a486-cd9a00d465b1,Jesus Walks,Kanye West
12309,b22292ae-d4d9-4351-a933-f3d2050804b2,Jesus Walks,Kanye West
12310,239cfc34-9707-41fb-bb38-dba1327176bc,Jesus Walks,Kanye West
12311,cdcc1faa-fda7-4ece-ac75-bd201432d434,Jesus Walks,Kanye West
12312,de924e67-b692-499b-9e4f-0453a7e7a416,Jesus Walks,Kanye West
12313,c0de0b76-f7d6-4997-a233-352848063ab5,Jesus Walks,Kanye West
12314,e733c541-309c-4f91-b525-7c97ad8a766b,Jesus Walks,Kanye West
12315,c8c48877-890c-4717-b472-6fd407563397,Jesus Walks,Kanye West
12316,1bb19b81-4473-4ea1-84b2-ceafac4aa781,Jesus Walks,Kanye West
12317,19e9e567-21fd-4620-bdd3-1693ba6c7ef3,Jesus Walks,Kanye West
12318,4e1da118-61c7-497e-9aaf-e817e7181f3d,Jesus Walks,Kanye West
12319,9eecd590-3c9f-4d05-96f3-b8b64baaf9f0,Jesus Walks,Kanye West
12320,2ba80f54-e983-4223-8ede-4923245e7874,Jesus Walks,Kanye West
12321,4da368cd-320d-48ed-a594-b3a6a3fbbbec,Jesus Walks,Kanye West
12322,bea9eb86-9e8e-4be7-a7f1-4e6ae33a558f,Jesus Walks,Kanye West
12323,d7bcb6d4-06ea-43b1-9d39-3e251c70db84,Jesus Walks,Kanye West
12324,2cde1311-c217-4cc3-9515-3f49dfb148be,Jesus Walks,Kanye West
12325,c416761b-f238-464c-98ff-c8e42c526438,Jesus Walks,Kanye West
12326,ac4cf6b5-05aa-4acf-9a7c-de1c1dc37c4b,Jesus Walks,Kanye West
12327,28f97ad5-7813-4478-89c6-1d418120528b,Jesus Walks,Kanye West
12328,ed45f7bc-0569-41d4-bfb5-baca9d6db2b0,Through the Wire,Kanye West
12329,d21849b3-25b4-466e-8c6e-2e124acaafe6,Through the Wire,Kanye West
12330,f67982ba-3481-4294-bacc-aced553ab154,Through the Wire,Kanye West
12331,bcc54009-0cc9-475b-ae5a-03e44c232bff,Through the Wire,Kanye West
12332,3d947b30-4693-45dc-a6ff-222d13624f44,Through the Wire,Kanye West
12333,9f2669b0-fc36-46cc-ba3a-6203ca8bc9f8,Through the Wire,Kanye West
12334,871210ac-97c0-4529-b303-d8928e4cfbaf,Through the Wire,Kanye West
12335,c5d40d28-2d59-42aa-99db-0631841ede3c,Through the Wire,Kanye West
12336,669fef27-a000-434b-81a1-3532ee3a117f,Through the Wire,Kanye West
12337,c8a3adc4-71cf-4d21-887f-ccb9acba7847,Through the Wire,Kanye West
12338,b0c0bf81-fd89-490b-a07c-77fc73821a76,Through the Wire,Kanye West
12339,6a88b727-4da5-4835-afc1-19afb3ea0a59,Through the Wire,Kanye West
12340,888a44e6-0010-477c-93c9-87ef58d2cfe4,Through the Wire,Kanye West
12341,7fa2d501-0162-4c28-af41-b35bbd18c0f7,Through the Wire,Kanye West
12342,85b43361-e1b1-48d2-a08f-9a6112ef9f9e,Through the Wire,Kanye West
12343,0ba54d95-07cd-40bd-9644-7701b5a3148c,Through the Wire,Kanye West
12344,5cc7bff3-9e10-447b-827e-ce913bec256c,Through the Wire,Kanye West
12345,00c9dcab-4abf-47f5-9755-c5c805b779c7,Through the Wire,Kanye West
12346,3c2d597d-0e2a-4178-bc6d-a76ba9876f01,Through the Wire,Kanye West
12347,f9e323e5-5085-4b44-ade8-b11993169e23,Through the Wire,Kanye West
12348,3e55ec77-7fc8-466d-8a64-c12208394de1,Through the Wire,Kanye West
12349,4df1e8da-a161-4c14-b9d1-cd59877c7547,Through the Wire,Kanye West
12350,3f2201c1-0564-4612-a125-3ddac8c1ce58,Through The Wire,Kanye West
12351,edac2609-6d98-4952-b09d-b2e20c69cfbf,Through the Wire,Kanye West
12352,f0f4f86a-10b4-49d7-a9ab-b953a7d7fcd7,Through the Wire,Kanye West
12353,89483640-71f5-4fdc-987a-05fce01abf35,All Falls Down,Kanye West feat. Syleena Johnson
12354,3b68ee61-7919-43ae-b4c9-bc3c092ec1ef,All Falls Down,Kanye West & Syleena Johnson
12355,d42793df-89be-4e10-9f5d-522259ea6d12,All Falls Down,Kanye West featuring Syleena Johnson
12356,a8b519ef-36fc-4171-9a18-1c2019b09b9b,All Falls Down,Kanye West feat. Syleena Johnson
12357,951bdee5-4718-4455-b435-d46de3833331,All Falls Down,Kanye West featuring Syleena Johnson
12358,c977ad28-3463-461d-8a7e-7f2cfab32e69,All Falls Down (album version Edited),Kanye West feat. Syleena Johnson
12359,2fc4c1da-33b7-4322-a136-3d7092aeb3c6,All Falls Down (album version Explicit),Kanye West feat. Syleena Johnson
12360,044e9b9f-abce-4c53-af8b-37e9e79f2f8e,Yeah Yeah U Know It,Keith Murray feat. Def Squad
12361,6763e735-d7d6-4c35-879a-a7db1e1d5649,Yeah Yeah U Know It,Keith Murray feat. Def Squad
12362,93bfd740-1a6d-4a3e-93be-e8834c466d9c,Yeah Yeah U Know It,Keith Murray & Def Squad
12363,38a15c2a-1224-4ec8-94d1-4fefa5fe609d,Yeah Yeah U Know It,Keith Murray & Def Squad
12364,dfe63742-7942-4951-95e5-fc557b9f2d45,I'm Not Ready,Keith Sweat
12365,04d53947-4383-4873-92fb-42f303a3ee1b,I’m Not Ready,Keith Sweat
12366,2aeb963a-b45a-44f0-a3bc-e89ab6446c4d,I'm Not Ready,Keith Sweat
12367,7c2a4cff-1643-44ec-a88f-61fc127ac925,I'm Not Ready,Keith Sweat
12368,d117674a-2ff0-4528-9dc7-390ab99c9cc0,I’m Not Ready,Keith Sweat
12369,8908d2fa-0fbc-47c6-a159-fda2039ec626,I’m Not Ready,Keith Sweat
12370,dee8871c-d683-4119-915e-ff39ac372cf1,I'm Not Ready,Keith Sweat
12371,f5fcfdbb-263a-4cb4-bd3d-2c7860b1135f,I'm Not Ready,Keith Sweat feat. Strings
12372,fa6f65b9-bb7b-4eaf-9d45-95ead80200a3,Come and Get With Me,Keith Sweat feat. Snoop Dogg
12373,1f9b9172-a004-4b20-b650-c7e07960112c,Come and Get With Me,Keith Sweat feat. Snoop Dogg
12374,bc08af47-4631-4429-a509-53622a9e7992,Come and Get With Me,Keith Sweat feat. Snoop Dogg
12375,62676577-79a1-48b4-87d5-d69df4b5985f,Come and Get With Me,Keith Sweat feat. Snoop Dogg
12376,30eba73a-349b-4380-a0ed-290eb5d187d0,But for the Grace of God,Keith Urban
12377,1f600c7c-1d85-434d-9ec2-9606cfc41ec6,But for the Grace of God,Keith Urban
12378,3416d9b3-b4d9-4a44-92fd-f1b737ef819c,But for the Grace of God (radio edit),Keith Urban
12379,9bf80462-dcea-43ac-93c2-171edd3b6f00,Days Go By,Keith Urban
12380,4ebf2842-ffc4-4a7a-814e-6e8d685beebe,Days Go By,Keith Urban
12381,aaba3475-dff6-4710-b384-87060517d919,Days Go By,Keith Urban
12382,e55e5e35-e927-4bc0-ba8f-496c933db276,Days Go By,Keith Urban
12383,98e19eb6-2878-4000-9154-c4c494199103,Days Go By,Keith Urban
12384,a8b7f87b-a902-4283-bcd8-79b4a5a11c5e,Days Go By (acoustic),Keith Urban
12385,80393304-3cc2-453d-a32c-0983939bbc25,Days Go By (Live),Keith Urban
12386,51a6d1e1-10d1-4b9d-88fe-086b5f667f36,Days Go By (karaoke mix),Keith Urban
12387,1f748edb-c27c-4c80-80a2-e87bc256f8b8,Days Go By (vocal mix),Keith Urban
12388,62cd34c5-d2c1-411d-afc7-755048590a61,Days Go By (Jeremy Wheatley mix),Keith Urban
12389,e9d38879-d294-44ee-a3da-33efd213c354,Gimme Shelter / Days Go By / Stupid Boy / I Told You So,Keith Urban feat. Alicia Keys
12390,deab8295-f711-4ac0-ba5c-26660eef8eb3,Raining on Sunday,Keith Urban
12391,314df6bf-9409-43bf-8b36-8e05e084cfc6,Raining on Sunday (radio edit),Keith Urban
12392,df797436-2800-4ad7-af68-045666cdc7de,Somebody Like You,Keith Urban
12393,622a7b16-8085-4ddb-8523-2694992f8220,Somebody Like You,Keith Urban
12394,5927469f-e096-4e7f-b7b0-47c2dddd2439,Somebody Like You,Keith Urban
12395,093411a8-cbcd-47a2-a27e-799921b6a28c,Somebody Like You,Keith Urban
12396,d45e83a4-a2eb-408c-bdd5-e9fd95e58a89,Somebody Like You,Keith Urban
12397,ba231e0f-d9ae-4094-b0c7-734ca18b89ea,Somebody Like You,Keith Urban
12398,631b927c-7ed7-40c8-8c71-95025ec51ad4,Somebody Like You,Keith Urban
12399,0e52eb00-aafd-4a82-b963-2b229448040b,Somebody Like You (remix),Keith Urban
12400,a46bf0b0-008f-44ce-a416-a9c915537059,Somebody Like You (radio remix),Keith Urban
12401,07198842-3715-464e-b707-7b36cf09c687,You (Or Somebody Like You),Keith Urban
12402,ef8d2878-f033-4484-855e-51618c84f0b2,"Somebody Like You (live at live 8, Benjamin Franklin Parkway, Philadelphia, 2nd July 2005)",Keith Urban
