,recording.title,recording.artist-credit-phrase
20577,That Don't Impress Me Much,Shania Twain
20578,That Don’t Impress Me Much,Shania Twain
20579,That Don’t Impress Me Much,Shania Twain
20580,That Don’t Impress Me Much,Shania Twain
20581,That Don’t Impress Me Much,Shania Twain
20582,That Don't Impress Me Much,Shania Twain
20583,That Don't Impress Me Much,Shania Twain
20584,That Don't Impress Me Much,Shania Twain
20585,That Don't Impress Me Much,Shania Twain
20586,That Don’t Impress Me Much,Shania Twain
20587,That Don't Impress Me Much,Shania Twain
20588,That Don't Impress Me Much,Shania Twain
20589,That Don’t Impress Me Much,Shania Twain
20590,That Don’t Impress Me Much,Shania Twain
20591,That Don't Impress Me Much,Shania Twain
20592,That Don't Impress Me Much,Shania Twain
20593,That Don’t Impress Me Much,Shania Twain
20594,That Don’t Impress Me Much,Shania Twain
20595,That Don't Impress Me Much,Shania Twain
20596,Up!,Shania Twain
20597,Up!,Shania Twain
20598,Up!,Shania Twain
20599,Up!,Shania Twain
20600,Up!,Shania Twain
20601,Up!,Shania Twain
20602,Up!,Shania Twain
20603,Up!,Shania Twain
20604,Up!,Shania Twain
20605,Up!,Shania Twain
20606,Up!,Shania Twain
20607,Lit Up,Rise Twain
20608,Giddy Up,Shania Twain
20609,Giddy Up!,Shania Twain
20610,Up! (5.1 mix),Shania Twain
20611,Waking Up Dreaming,Shania Twain
20612,Up! (Red Version),Shania Twain
20613,Let’s Kiss and Make Up,Shania Twain
20614,Chapter 34-01: We Cheer Up Jim,Mark Twain
20615,Pump Me Up,MC Mark Twain
20616,"All Fired Up, No Place To Go",Shania Twain
20617,"All Fired Up, No Place to Go",Shania Twain
20618,Chapter 18-05: I took up the river road...,Mark Twain
20619,Chapter 40-01: A mixed-up and Splendid Rescue,Mark Twain
20620,Chapter 25-02: Well by and by the king he gets up...,Mark Twain
20621,You've Got a Way,Shania Twain
20622,You've Got a Way,Shania Twain
20623,You've Got a Way,Shania Twain
20624,You've Got a Way,Shania Twain
20625,You’ve Got a Way,Shania Twain
20626,You've Got a Way,Shania Twain
20627,You’ve Got a Way,Shania Twain
20628,You’ve Got a Way,Shania Twain
20629,You’ve Got a Way,Shania Twain
20630,You’ve Got a Way,Shania Twain
20631,You’ve Got a Way,Shania Twain
20632,You've Got a Way (karaoke version),Shania Twain
20633,You’ve Got a Way (International mix),Shania Twain
20634,You've Got a Way (with guide vocalist),Shania Twain
20635,You've Got a Way (Notting Hill mix),Shania Twain
20636,You’ve Got a Way (Notting Hill remix),Shania Twain
20637,You’ve Got a Way (Notting Hill remix),Shania Twain
20638,Medley: Home Ain’t Where His Heart Is / The Woman in Me / You’ve Got a Way,Shania Twain
20639,Medley (Direct TV mix): Home Ain’t Where His Heart Is (Anymore) / The Woman in Me / You’ve Got a Way,Shania Twain
20640,Medley: Home Ain't Where His Heart Is (Anymore) / The Woman in Me (Needs the Man in You) / You've Got a Way,Shania Twain
20641,Medley - Home Ain't Where His Heart Is (Anymore) / The Woman in Me (Needs the Man in You) / You've Got a Way,Shania Twain
20642,"Home Ain’t Where His Heart Is (Anymore) / The Woman in Me / You’ve Got a Way (medley / live at Reunion Arena, Dallas, 1998)",Shania Twain
20643,Party for Two,Shania Twain with Mark McGrath
20644,Party For Two (Kenny Hayes Mix),Shania Twain feat. Mark McGrath
20645,When I Close My Eyes,Shanice
20646,When I Close My Eyes,Shanice
20647,When I Close My Eyes (instrumental),Shanice
20648,When I Close My Eyes (album version),Shanice
20649,Any Other Night,Sharissa
20650,Any Other Night,Sharissa
20651,Any Other Night (Remix),Sharissa
20652,Any Other Night (R. Kelly Remix),Sharissa
20653,Lullaby,Shawn Mullins
20654,Lullaby,Shawn Mullins
20655,Lullaby,Shawn Mullins
20656,Lullaby,Shawn Mullins
20657,Lullaby,Shawn Mullins
20658,Lullaby,Shawn Mullins
20659,Lullaby,Shawn Mullins
20660,Lullaby,Shawn Mullins
20661,Lullaby,Shawn Mullins
20662,Lullaby,Shawn Mullins
20663,Lullaby,Shawn Mullins
20664,Lullaby,Shawn Mullins
20665,Lullaby,Shawn Mullins
20666,Lullaby,Shawn Mullins
20667,Lullaby,Shawn Mullins
20668,Lullaby,Shawn Mullins
20669,Lullaby,Shawn Mullins
20670,Lullaby,Shawn Mullins
20671,Lullaby,Shawn Mullins
20672,Lullaby,Shawn Mullins
20673,Lullaby,Shawn Mullins
20674,Lullaby,Shawn Mullins
20675,Lullaby,Shawn Mullins
20676,Lullaby,Shawn Mullins
20677,Lullaby,Shawn Mullins
20678,Shake That Sh** (radio edit),Shawnna & Ludacris
20679,Come Home Soon,SHeDAISY
20680,Come Home Soon,SHeDAISY
20681,Come Home Soon,SHeDAISY
20682,Deck the Halls,SHeDAISY
20683,Deck the Halls,SHeDAISY
20684,Deck the Halls,SHeDAISY
20685,I Will…But,SHeDAISY
20686,I Will... But,SHeDAISY
20687,"I Will, But",SHeDAISY
20688,I Will…But,SHeDAISY
20689,I Will... But,SHeDAISY
20690,I Will… But,SHeDAISY
20691,I Will... But,SHeDAISY
20692,Little Good-Byes,SHeDAISY
20693,Little Good-Byes,SHeDAISY
20694,Little Good-Byes,SHeDAISY
20695,Little Good‐Byes,SHeDAISY
20696,Little Good-byes,SHeDAISY
20697,Lucky 4 You (Tonight I’m Just Me),SHeDAISY
20698,Lucky 4 You (Tonight I’m Just Me),SHeDAISY
20699,Lucky 4 You (Tonight I'm Just Me),SHeDAISY
20700,Passenger Seat,SHeDAISY
20701,Passenger Seat,SHeDAISY
20702,Passenger Seat,SHeDAISY
20703,This Woman Needs,SHeDAISY
20704,This Woman Needs,SHeDAISY
20705,This Woman Needs,SHeDAISY
20706,This Woman Needs,SHeDAISY
20707,This Woman Needs,SHeDAISY
20708,What This Woman Needs,SHeDAISY
20709,Never Been Kissed,Sherrié Austin
20710,Never Been Kissed,Sherrié Austin
20711,Never Been Kissed,Sherrié Austin
20712,Never Been Kissed,Sherrié Austin
20713,Never Been Kissed,Sherrié Austin
20714,Never Been Kissed,Sherrié Austin
20715,Never Been Kissed,Sherrié Austin
20716,Never Been Kissed,Sherrié Austin
20717,Never Been Kissed,Sherrié Austin
20718,Never Been Kissed (Extended Mix),Sherrié Austin
20719,Anything but Down,Sheryl Crow
20720,Anything but Down,Sheryl Crow
20721,Anything But Down,Sheryl Crow
20722,Anything but Down,Sheryl Crow
20723,Anything but Down,Sheryl Crow
20724,Anything but Down,Sheryl Crow
20725,Anything but Down,Sheryl Crow
20726,Anything but Down,Sheryl Crow
20727,Anything but Down,Sheryl Crow
20728,Anything but Down,Sheryl Crow
20729,Anything But Down,Sheryl Crow
20730,Anything but Down,Sheryl Crow
20731,Anything but Down,Sheryl Crow
20732,Anything but Down,Sheryl Crow
20733,Anything but Down,Sheryl Crow
20734,Anything But Down,Sheryl Crow
20735,Anything But Down,Sheryl Crow
20736,Anything But Down,Sheryl Crow
20737,Anything But Down,Sheryl Crow
20738,Anything but Down,Sheryl Crow
20739,Anything but Down,Sheryl Crow
20740,Anything but Down (5.1 mix),Sheryl Crow
20741,Anything but Down (collector's version),Sheryl Crow
20742,Anything but Down/Is It Like Today,Sheryl Crow
20743,My Favorite Mistake,Sheryl Crow
20744,My Favorite Mistake,Sheryl Crow
20745,My Favorite Mistake,Sheryl Crow
20746,My Favorite Mistake,Sheryl Crow
20747,My Favorite Mistake,Sheryl Crow
20748,My Favorite Mistake,Sheryl Crow
20749,My Favorite Mistake,Sheryl Crow
20750,My Favorite Mistake,Sheryl Crow
20751,My Favorite Mistake,Sheryl Crow
20752,My Favorite Mistake,Sheryl Crow
20753,My Favorite Mistake,Sheryl Crow
20754,My Favorite Mistake,Sheryl Crow
20755,My Favorite Mistake,Sheryl Crow
20756,My Favorite Mistake,Sheryl Crow
20757,My Favorite Mistake,Sheryl Crow
20758,My Favorite Mistake,Sheryl Crow
20759,My Favorite Mistake,Sheryl Crow
20760,My Favorite Mistake,Sheryl Crow
20761,My Favorite Mistake,Sheryl Crow
20762,My Favorite Mistake,Sheryl Crow
20763,My Favorite Mistake,Sheryl Crow
20764,My Favorite Mistake,Sheryl Crow
20765,My Favorite Mistake,Sheryl Crow
20766,My Favorite Mistake,Sheryl Crow
20767,My Favorite Mistake,Sheryl Crow
20768,Soak Up the Sun,Sheryl Crow
20769,Soak Up the Sun,Sheryl Crow
20770,Soak Up the Sun,Sheryl Crow
20771,Soak Up the Sun,Sheryl Crow
20772,Soak Up the Sun,Sheryl Crow
20773,Soak Up the Sun,Sheryl Crow
20774,Soak up the Sun,Sheryl Crow
20775,Soak Up the Sun,Sheryl Crow
20776,Soak Up the Sun,Sheryl Crow
20777,Soak Up the Sun,Sheryl Crow
20778,Soak Up the Sun,Sheryl Crow
20779,Soak Up the Sun,Sheryl Crow
20780,Soak Up the Sun,Sheryl Crow
20781,Soak Up the Sun,Sheryl Crow
20782,Soak Up the Sun,Sheryl Crow
20783,Soak Up the Sun,Sheryl Crow
20784,Soak Up the Sun,Sheryl Crow
20785,Soak Up the Sun,Sheryl Crow
20786,Soak Up the Sun,Sheryl Crow
20787,Soak Up The Sun,Sheryl Crow
20788,Soak Up the Sun,Sheryl Crow
20789,Soak Up the Sun,Sheryl Crow
20790,Soak Up the Sun,Sheryl Crow
20791,Soak Up the Sun,Sheryl Crow
20792,Soak Up the Sun,Sheryl Crow
20793,Steve McQueen,Sheryl Crow
20794,Steve McQueen,Sheryl Crow
20795,Steve McQueen,Sheryl Crow
20796,Steve McQueen,Sheryl Crow
20797,Steve McQueen,Sheryl Crow
20798,Steve McQueen,Sheryl Crow
20799,Steve McQueen,Sheryl Crow
20800,Steve McQueen,Sheryl Crow
20801,Steve McQueen (Live),Sheryl Crow
20802,Steve McQueen (album version),Sheryl Crow
20803,Steve McQueen (live Radio Portugal),Sheryl Crow
20804,The First Cut Is the Deepest,Sheryl Crow
20805,The First Cut Is the Deepest,Sheryl Crow
20806,The First Cut Is the Deepest,Sheryl Crow
20807,The First Cut Is the Deepest,Sheryl Crow
20808,The First Cut Is the Deepest,Sheryl Crow
20809,The First Cut Is the Deepest,Sheryl Crow
20810,The First Cut Is the Deepest,Sheryl Crow
20811,The First Cut Is the Deepest,Sheryl Crow
20812,The First Cut is the Deepest,Sheryl Crow
20813,The First Cut Is the Deepest,Sheryl Crow
20814,The First Cut Is the Deepest,Sheryl Crow
20815,The First Cut Is the Deepest,Sheryl Crow
20816,The First Cut Is the Deepest,Sheryl Crow
20817,The First Cut Is the Deepest,Sheryl Crow
20818,The First Cut Is the Deepest,Sheryl Crow
20819,The First Cut Is the Deepest,Sheryl Crow
20820,The First Cut Is the Deepest,Sheryl Crow
20821,The First Cut Is the Deepest,Sheryl Crow
20822,The First Cut Is the Deepest,Sheryl Crow
20823,The First Cut Is the Deepest,Sheryl Crow
20824,The First Cut is the Deepest (acoustic),Sheryl Crow
20825,The First Cut Is The Deepest (Live),Sheryl Crow
20826,The First Cut Is The Deepest (remix),Sheryl Crow
20827,The First Cut Is the Deepest (radio edit),Sheryl Crow
20828,The First Cut Is the Deepest (country version),Sheryl Crow
20829,Bad Boyz,Shyne feat. Barrington Levy
20830,Bad Boyz,Shyne feat. Barrington Levy
20831,Bad Boyz,"Shyne, feat. Barrington Levy"
20832,Bad Boyz (instrumental),Shyne feat. Barrington Levy
20833,Bad Boyz Part II,Shyne feat. Barrington Levy
20834,Bad Boyz (club mix),Shyne feat. Barrington Levy
20835,Bad Boyz (radio mix),Shyne feat. Barrington Levy
20836,If You,Silk
20837,If You,Silk
20838,If You,Silk
20839,If You (Lovin' Me),Silk
20840,If You (Lovin' Me),Silk
20841,If You (2000 Watts remix),Silk
20842,If You (Sexin' Me Alternative mix),Silk
20843,If You (2000 Watts remix edit),Silk
20844,If You Shall Return...,Yo‐Yo Ma&The Silk Road Ensemble feat. Bill Frisell
20845,Meeting in My Bedroom,Silk
20846,Meeting in My Bedroom,Silk
20847,Meeting in My Bedroom,Silk
20848,Meeting in My Bedroom,Silk
20849,Meeting In My Bedroom,Silk
20850,Meeting in My Bedroom (Re‐Recorded),Silk
20851,Addicted,Backup Plan
20852,Addicted,Simple Plan
20853,Addicted,Simple Plan
20854,Addicted,Simple Plan
20855,Addicted,Simple Plan
20856,Addicted,Simple Plan
20857,Addicted,Simple Plan
20858,Addicted,Simple Plan
20859,Addicted,Simple Plan
20860,Addicted (live),Simple Plan
20861,Addicted (live),Simple Plan
20862,Addicted - Live,Simple Plan
20863,Addicted (live from California 2017),Simple Plan
20864,"Behind the Scenes at the ""Addicted"" Video Shoot",Simple Plan
20865,I'd Do Anything,Simple Plan
20866,I'd Do Anything,Simple Plan
20867,I'd Do Anything,Simple Plan
20868,I'd Do Anything,Simple Plan
20869,I'd Do Anything,Simple Plan
20870,I’d Do Anything,Simple Plan
20871,I’d Do Anything (live),Simple Plan
20872,I'd Do Anything (live),Simple Plan
20873,I'd Do Anything (Live),Simple Plan
20874,I'd Do Anything (MTV Singapore),Simple Plan
20875,"I'd Do Anything (Live in Orlando, Florida)",Simple Plan
20876,Perfect,Simple Plan
20877,Perfect,Simple Plan
20878,Perfect,Simple Plan
20879,Perfect,Simple Plan
20880,Perfect,Simple Plan
20881,Perfect,Simple Plan
20882,Perfect,Simple Plan
20883,Perfect,Simple Plan
20884,Perfect,Simple Plan
20885,Perfect,Simple Plan
20886,Perfect,Simple Plan
20887,Perfect,Simple Plan
20888,Perfect Numbers,Disaster Plan
20889,Perfect Numbers,Disaster Plan
20890,Perfect (live),Simple Plan
20891,Perfect (live),Simple Plan
20892,Perfect World,Simple Plan
20893,Perfect (live),Simple Plan
20894,Perfect (acoustic),Simple Plan
20895,Perfect World,Simple Plan
20896,Perfectly Perfect,Simple Plan
20897,Perfect World,Simple Plan
20898,Perfect (Acoustic version),Simple Plan
20899,Perfect - Live,Simple Plan
20900,"The ""Perfect"" Video",Simple Plan
20901,Welcome to My Life,Simple Plan
20902,Welcome to My Life,Simple Plan
20903,Welcome to My Life,Simple Plan
20904,Welcome to My Life,Simple Plan
20905,Welcome to My Life,Simple Plan
20906,Welcome to My Life,Simple Plan
20907,Welcome to My Life,Simple Plan
20908,Welcome To My Life,Simple Plan
20909,Welcome to My Life,Simple Plan
20910,Welcome to My Life,Simple Plan
20911,Welcome to My Life,Simple Plan
20912,Welcome to My Life,Simple Plan
20913,Welcome to my life,Simple Plan
20914,Welcome to My Life,Simple Plan
20915,Welcome to My Life (acoustic),Simple Plan
20916,"""Welcome to My Life"" Video",Simple Plan
20917,Welcome to My Life (5.1 mix),Simple Plan
20918,Welcome to My Life (album version),Simple Plan
20919,Welcome to My Life (Live From Japan),Simple Plan
20920,"Making of ""Welcome to My Life"" Video",Simple Plan
20921,Incomplete,Sisqó
20922,Incomplete,Sisqó
20923,Incomplete,Sisqó
20924,Incomplete,Sisqó
20925,Incomplete,Sisqó
20926,Incomplete,Sisqó
20927,Incomplete,Sisqó
20928,Incomplete,Sisqó
20929,Incomplete,Sisqó
20930,Incomplete,Sisqó
20931,Incomplete (video),Sisqó
20932,Incomplete (Stargate mix),Sisqó
20933,Incomplete (re‐recorded),Sisqó
20934,Incomplete (radio edit),Sisqó
20935,Incomplete (original version),Sisqó
20936,Incomplete (Stargate mix),Sisqó
20937,Incomplete (enhanced video),Sisqó
20938,Incomplete (Stargate mix),Sisqó
20939,Incomplete (Re‐Recorded),Sisqo
20940,Incomplete (Stargate radio edit),Sisqó
20941,Incomplete (Stargate radio edit),Sisqó
20942,Incomplete (Stargate radio edit),Sisqó
20943,Incomplete (LP version clean),Sisqó
20944,Incomplete (Artful Dodger remix),Sisqó
20945,Incomplete (Stargate radio edit),Sisqó
20946,Thong Song,Sisqó
20947,Thong Song,Sisqó
20948,Thong Song,Sisqó
20949,Thong Song,Sisqó
20950,Thong Song,Sisqó
20951,Thong Song,Sisqó
20952,Thong Song,Sisqó
20953,Thong Song,Sisqó
20954,Thong Song,Sisqó
20955,Thong Song,Sisqó
20956,Thong Song,Sisqó
20957,Thong Song,Sisqó
20958,Thong Song,Sisqó
20959,Thong Song,Sisqó
20960,Thong Song,Sisqó
20961,Thong Song,Sisqó
20962,Thong Song,Sisqó
20963,Thong Song,Sisqó
20964,Thong Song,Sisqó
20965,Thong Song,Sisqó
20966,Thong Song,Sisqó
20967,Thong Song,Sisqó
20968,Thong Song,Sisqó
20969,Thong Song,Sisqó
20970,Thong Song,Sisqó
20971,Got to Get It,Sisqó featuring Make It Hot
20972,Got to Get It,Sisqó feat. Make It Hot
20973,Got to Get It (radio edit),Sisqó feat. Make It Hot
20974,Change Your Mind,Sister Hazel
20975,Change Your Mind,Sister Hazel
20976,Change Your Mind,Sister Hazel
20977,Change Your Mind,Sister Hazel
20978,Change Your Mind,Sister Hazel
20979,Change Your Mind,Sister Hazel
20980,Change Your Mind,Sister Hazel
20981,Change Your Mind,Sister Hazel
20982,Change Your Mind,Sister Hazel
20983,Change Your Mind,Sister Hazel
20984,Change Your Mind,Sister Hazel
20985,Change Your Mind,Sister Hazel
20986,Change Your Mind,Sister Hazel
20987,Change Your Mind,Sister Hazel
20988,Change Your Mind (Live & Acoustic),Sister Hazel
20989,Don’t Dream It’s Over,Sixpence None the Richer
20990,Don’t Dream It’s Over,Sixpence None the Richer
20991,Don’t Dream It’s Over,Sixpence None the Richer
20992,Don’t Dream It’s Over,Sixpence None the Richer
20993,Don’t Dream It’s Over,Sixpence None the Richer
20994,Don’t Dream It’s Over,Sixpence None the Richer
20995,Don’t Dream It’s Over,Sixpence None the Richer
20996,Don’t Dream It’s Over,Sixpence None the Richer
20997,Don’t Dream It’s Over,Sixpence None the Richer
20998,Don’t Dream It’s Over,Sixpence None the Richer
20999,Don’t Dream It’s Over,Sixpence None the Richer
21000,Don’t Dream It’s Over,Sixpence None The Richer
21001,Don’t Dream It’s Over,Sixpence None the Richer
21002,Don’t Dream It’s Over (radio edit),Sixpence None the Richer
21003,Don’t Dream It’s Over (S.A.F. radio remix),Sixpence None the Richer
21004,Kiss Me,Sixpence None the Richer
21005,Kiss Me,Sixpence None the Richer
21006,Kiss Me,Sixpence None the Richer
21007,Kiss Me,Sixpence None the Richer
21008,Kiss Me,Sixpence None the Richer
21009,Kiss Me,Sixpence None the Richer
21010,Kiss Me,Sixpence None the Richer
21011,Kiss Me,Sixpence None the Richer
21012,Kiss Me,Sixpence None the Richer
21013,Kiss Me,Sixpence None the Richer
21014,Kiss Me,Sixpence None the Richer
21015,Kiss Me,Sixpence None the Richer
21016,Kiss Me,Sixpence None the Richer
21017,Kiss Me,Sixpence None the Richer
21018,Kiss Me,Sixpence None the Richer
21019,Kiss Me,Sixpence None the Richer
21020,Kiss Me,Sixpence None the Richer
21021,Kiss Me,Sixpence None the Richer
21022,Kiss Me,Sixpence None the Richer
21023,Kiss Me,Sixpence None the Richer
21024,Kiss Me,Sixpence None the Richer
21025,Kiss Me,Sixpence None the Richer
21026,Kiss Me,Sixpence None the Richer
21027,Kiss Me,Sixpence None the Richer
21028,Kiss Me,Sixpence None the Richer
21029,There She Goes,Sixpence None the Richer
21030,There She Goes,Sixpence None the Richer
21031,There She Goes,Sixpence None the Richer
21032,There She Goes,Sixpence None The Richer
21033,There She Goes,Sixpence None the Richer
21034,There She Goes,Sixpence None The Richer
21035,There She Goes,Sixpence None the Richer
21036,There She Goes (Ben Grosse mix),Sixpence None the Richer
21037,There She Goes / Winter Wonderland / Brand New Low,Sixpence None the Richer / Jewel / Treble Charger
21038,I Can't Wait,OutKast
21039,I Can't Wait,Sleepy Brown feat. OutKast
21040,I Can't Wait,Sleepy Brown feat. OutKast
21041,I Can't Wait (Redman/Young Gunz mix),OutKast
21042,Tainted,Slum Village feat. Dwele
21043,Tainted,Slum Village feat. Dwele
21044,Tainted,Dwele feat. Slum Village
21045,Selfish,John Legend
21046,Selfish,"John Legend, Slum Village & Kanye West"
21047,Selfish,Slum Village feat. Kanye West & John Legend
21048,Selfish,Slum Village feat. Kanye West & John Legend
21049,Selfish,Slum Village feat. Kanye West & John Legend
21050,Selfish (instrumental),Slum Village Featuring Kanye West & John Legend
21051,Selfish (radio version),Slum Village Featuring Kanye West & John Legend
21052,Selfish (album version),Slum Village Featuring Kanye West & John Legend
21053,Selfish (a cappella),Slum Village Featuring Kanye West & John Legend
