"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word","track_lower.x","artist_lower.x","track_lower_no_schar.x","track_lower_no_brackets.x","track_lower_no_schar_ws.x","track_lower_no_brackets_ws.x","track_lower_no_brackets_schar","track_lower_no_brackets_schar_ws","track_artists","tracks_artists.x","recording.title","recording.artist.credit.phrase","track_lower.y","artist_lower.y","track_lower_no_schar.y","track_lower_no_brackets.y","track_lower_no_schar_ws.y","track_lower_no_brackets_ws.y","artist_lower_no_bracket","artist_lower_no_bracket_schar","artist_lower_no_bracket_schar_ws","tracks_artists.y","distance"
"LeAnn Rimes","Can't Fight The Moonlight",42,"Can't Fight The Moonlight","LeAnn","Rimes","can't fight the moonlight","leann rimes","can t fight the moonlight","leann rimes","cantfightthemoonlight","can'tfightthemoonlight","leannrimes","leannrimes","can'tfightthemoonlight leannrimes","can'tfightthemoonlight leannrimes","Can’t Fight the Moonlight (Graham Stack radio edit)","LeAnn Rimes","can’t fight the moonlight (graham stack radio edit)","leann rimes","can t fight the moonlight  graham stack radio edit ","can’t fight the moonlight ","cantfightthemoonlightgrahamstackradioedit","can’tfightthemoonlight","leann rimes","leannrimes","leannrimes","can’tfightthemoonlight leannrimes",1
"LeAnn Rimes","Can't Fight The Moonlight",42,"Can't Fight The Moonlight","LeAnn","Rimes","can't fight the moonlight","leann rimes","can t fight the moonlight","leann rimes","cantfightthemoonlight","can'tfightthemoonlight","leannrimes","leannrimes","can'tfightthemoonlight leannrimes","can'tfightthemoonlight leannrimes","Can’t Fight the Moonlight (Plasmic Honey radio edit)","LeAnn Rimes","can’t fight the moonlight (plasmic honey radio edit)","leann rimes","can t fight the moonlight  plasmic honey radio edit ","can’t fight the moonlight ","cantfightthemoonlightplasmichoneyradioedit","can’tfightthemoonlight","leann rimes","leannrimes","leannrimes","can’tfightthemoonlight leannrimes",1
"LeAnn Rimes","Can't Fight The Moonlight",42,"Can't Fight The Moonlight","LeAnn","Rimes","can't fight the moonlight","leann rimes","can t fight the moonlight","leann rimes","cantfightthemoonlight","can'tfightthemoonlight","leannrimes","leannrimes","can'tfightthemoonlight leannrimes","can'tfightthemoonlight leannrimes","Can’t Fight the Moonlight (Sharp Club vocal edit)","LeAnn Rimes","can’t fight the moonlight (sharp club vocal edit)","leann rimes","can t fight the moonlight  sharp club vocal edit ","can’t fight the moonlight ","cantfightthemoonlightsharpclubvocaledit","can’tfightthemoonlight","leann rimes","leannrimes","leannrimes","can’tfightthemoonlight leannrimes",1
"LeAnn Rimes","Can't Fight The Moonlight",42,"Can't Fight The Moonlight","LeAnn","Rimes","can't fight the moonlight","leann rimes","can t fight the moonlight","leann rimes","cantfightthemoonlight","can'tfightthemoonlight","leannrimes","leannrimes","can'tfightthemoonlight leannrimes","can'tfightthemoonlight leannrimes","Can’t Fight the Moonlight (Sharp club vocal remix)","LeAnn Rimes","can’t fight the moonlight (sharp club vocal remix)","leann rimes","can t fight the moonlight  sharp club vocal remix ","can’t fight the moonlight ","cantfightthemoonlightsharpclubvocalremix","can’tfightthemoonlight","leann rimes","leannrimes","leannrimes","can’tfightthemoonlight leannrimes",1
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You","LeAnn Rimes","i need you","leann rimes","i need you","i need you","ineedyou","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Almighty mix)","LeAnn Rimes","i need you (almighty mix)","leann rimes","i need you  almighty mix ","i need you ","ineedyoualmightymix","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (radio edit)","LeAnn Rimes","i need you (radio edit)","leann rimes","i need you  radio edit ","i need you ","ineedyouradioedit","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Almighty mix edit)","LeAnn Rimes","i need you (almighty mix edit)","leann rimes","i need you  almighty mix edit ","i need you ","ineedyoualmightymixedit","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Digital Dog remix)","LeAnn Rimes","i need you (digital dog remix)","leann rimes","i need you  digital dog remix ","i need you ","ineedyoudigitaldogremix","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Graham Stack radio edit)","LeAnn Rimes","i need you (graham stack radio edit)","leann rimes","i need you  graham stack radio edit ","i need you ","ineedyougrahamstackradioedit","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Lenny B radio edit)","LeAnn Rimes","i need you (lenny b radio edit)","leann rimes","i need you  lenny b radio edit ","i need you ","ineedyoulennybradioedit","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","I Need You",25,"I Need You","LeAnn","Rimes","i need you","leann rimes","i need you","leann rimes","ineedyou","ineedyou","leannrimes","leannrimes","ineedyou leannrimes","ineedyou leannrimes","I Need You (Dave Aude radio edit)","LeAnn Rimes","i need you (dave aude radio edit)","leann rimes","i need you  dave aude radio edit ","i need you ","ineedyoudaveauderadioedit","ineedyou","leann rimes","leannrimes","leannrimes","ineedyou leannrimes",0
"LeAnn Rimes","Nothin 'Bout Love Makes Sense",7,"Nothin 'Bout Love Makes Sense","LeAnn","Rimes","nothin 'bout love makes sense","leann rimes","nothin  bout love makes sense","leann rimes","nothinboutlovemakessense","nothin'boutlovemakessense","leannrimes","leannrimes","nothin'boutlovemakessense leannrimes","nothin'boutlovemakessense leannrimes","Nothin’ ’bout Love Makes Sense","LeAnn Rimes","nothin’ ’bout love makes sense","leann rimes","nothin   bout love makes sense","nothin’ ’bout love makes sense","nothinboutlovemakessense","nothin’’boutlovemakessense","leann rimes","leannrimes","leannrimes","nothin’’boutlovemakessense leannrimes",2
"Lee Ann Womack","(Now You See Me) Now You Don't",11," Now You Don't","Lee","Womack","(now you see me) now you don't","lee ann womack"," now you see me  now you don t","lee ann womack","nowyouseemenowyoudont","nowyoudon't","leeannwomack","leeannwomack","nowyoudon't leeannwomack","nowyoudon't leeannwomack","(Now You See Me) Now You Don’t","Lee Ann Womack","(now you see me) now you don’t","lee ann womack"," now you see me  now you don t"," now you don’t","nowyouseemenowyoudont","nowyoudon’t","lee ann womack","leeannwomack","leeannwomack","nowyoudon’t leeannwomack",1
"Lee Ann Womack","A Little Past Little Rock",1,"A Little Past Little Rock","Lee","Womack","a little past little rock","lee ann womack","a little past little rock","lee ann womack","alittlepastlittlerock","alittlepastlittlerock","leeannwomack","leeannwomack","alittlepastlittlerock leeannwomack","alittlepastlittlerock leeannwomack","A Little Past Little Rock","Lee Ann Womack","a little past little rock","lee ann womack","a little past little rock","a little past little rock","alittlepastlittlerock","alittlepastlittlerock","lee ann womack","leeannwomack","leeannwomack","alittlepastlittlerock leeannwomack",0
"Lee Ann Womack","Ashes By Now",17,"Ashes By Now","Lee","Womack","ashes by now","lee ann womack","ashes by now","lee ann womack","ashesbynow","ashesbynow","leeannwomack","leeannwomack","ashesbynow leeannwomack","ashesbynow leeannwomack","Ashes By Now","Lee Ann Womack","ashes by now","lee ann womack","ashes by now","ashes by now","ashesbynow","ashesbynow","lee ann womack","leeannwomack","leeannwomack","ashesbynow leeannwomack",0
"Lee Ann Womack","Ashes By Now",17,"Ashes By Now","Lee","Womack","ashes by now","lee ann womack","ashes by now","lee ann womack","ashesbynow","ashesbynow","leeannwomack","leeannwomack","ashesbynow leeannwomack","ashesbynow leeannwomack","Ashes by Now","Lee Ann Womack","ashes by now","lee ann womack","ashes by now","ashes by now","ashesbynow","ashesbynow","lee ann womack","leeannwomack","leeannwomack","ashesbynow leeannwomack",0
"Lee Ann Womack","Ashes By Now",17,"Ashes By Now","Lee","Womack","ashes by now","lee ann womack","ashes by now","lee ann womack","ashesbynow","ashesbynow","leeannwomack","leeannwomack","ashesbynow leeannwomack","ashesbynow leeannwomack","Ashes by Now (snippet)","Lee Ann Womack","ashes by now (snippet)","lee ann womack","ashes by now  snippet ","ashes by now ","ashesbynowsnippet","ashesbynow","lee ann womack","leeannwomack","leeannwomack","ashesbynow leeannwomack",0
"Lee Ann Womack","Ashes By Now",17,"Ashes By Now","Lee","Womack","ashes by now","lee ann womack","ashes by now","lee ann womack","ashesbynow","ashesbynow","leeannwomack","leeannwomack","ashesbynow leeannwomack","ashesbynow leeannwomack","Ashes by Now (Austin City Limits version)","Lee Ann Womack","ashes by now (austin city limits version)","lee ann womack","ashes by now  austin city limits version ","ashes by now ","ashesbynowaustincitylimitsversion","ashesbynow","lee ann womack","leeannwomack","leeannwomack","ashesbynow leeannwomack",0
"Lee Ann Womack","I'll Think Of A Reason Later",20,"I'll Think Of A Reason Later","Lee","Womack","i'll think of a reason later","lee ann womack","i ll think of a reason later","lee ann womack","illthinkofareasonlater","i'llthinkofareasonlater","leeannwomack","leeannwomack","i'llthinkofareasonlater leeannwomack","i'llthinkofareasonlater leeannwomack","I'll Think of a Reason Later","Lee Ann Womack","i'll think of a reason later","lee ann womack","i ll think of a reason later","i'll think of a reason later","illthinkofareasonlater","i'llthinkofareasonlater","lee ann womack","leeannwomack","leeannwomack","i'llthinkofareasonlater leeannwomack",0
"Lee Ann Womack","I'll Think Of A Reason Later",20,"I'll Think Of A Reason Later","Lee","Womack","i'll think of a reason later","lee ann womack","i ll think of a reason later","lee ann womack","illthinkofareasonlater","i'llthinkofareasonlater","leeannwomack","leeannwomack","i'llthinkofareasonlater leeannwomack","i'llthinkofareasonlater leeannwomack","I’ll Think of a Reason Later","Lee Ann Womack","i’ll think of a reason later","lee ann womack","i ll think of a reason later","i’ll think of a reason later","illthinkofareasonlater","i’llthinkofareasonlater","lee ann womack","leeannwomack","leeannwomack","i’llthinkofareasonlater leeannwomack",1
"Lee Ann Womack","I'll Think Of A Reason Later",20,"I'll Think Of A Reason Later","Lee","Womack","i'll think of a reason later","lee ann womack","i ll think of a reason later","lee ann womack","illthinkofareasonlater","i'llthinkofareasonlater","leeannwomack","leeannwomack","i'llthinkofareasonlater leeannwomack","i'llthinkofareasonlater leeannwomack","I’ll Think of a Reason Later (iTunes Originals version)","Lee Ann Womack","i’ll think of a reason later (itunes originals version)","lee ann womack","i ll think of a reason later  itunes originals version ","i’ll think of a reason later ","illthinkofareasonlateritunesoriginalsversion","i’llthinkofareasonlater","lee ann womack","leeannwomack","leeannwomack","i’llthinkofareasonlater leeannwomack",1
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance","Lee Ann Womack","i hope you dance","lee ann womack","i hope you dance","i hope you dance","ihopeyoudance","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (acoustic)","Lee Ann Womack","i hope you dance (acoustic)","lee ann womack","i hope you dance  acoustic ","i hope you dance ","ihopeyoudanceacoustic","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (pop version)","Lee Ann Womack","i hope you dance (pop version)","lee ann womack","i hope you dance  pop version ","i hope you dance ","ihopeyoudancepopversion","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (UK pop version)","Lee Ann Womack","i hope you dance (uk pop version)","lee ann womack","i hope you dance  uk pop version ","i hope you dance ","ihopeyoudanceukpopversion","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (Rawling club edit)","Lee Ann Womack","i hope you dance (rawling club edit)","lee ann womack","i hope you dance  rawling club edit ","i hope you dance ","ihopeyoudancerawlingclubedit","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (The Rawling mix)","Lee Ann Womack","i hope you dance (the rawling mix)","lee ann womack","i hope you dance  the rawling mix ","i hope you dance ","ihopeyoudancetherawlingmix","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (iTunes Originals version)","Lee Ann Womack","i hope you dance (itunes originals version)","lee ann womack","i hope you dance  itunes originals version ","i hope you dance ","ihopeyoudanceitunesoriginalsversion","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (US pop version)","Lee Ann Womack","i hope you dance (us pop version)","lee ann womack","i hope you dance  us pop version ","i hope you dance ","ihopeyoudanceuspopversion","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","I Hope You Dance",48,"I Hope You Dance","Lee","Womack","i hope you dance","lee ann womack","i hope you dance","lee ann womack","ihopeyoudance","ihopeyoudance","leeannwomack","leeannwomack","ihopeyoudance leeannwomack","ihopeyoudance leeannwomack","I Hope You Dance (Rawling Mix radio edit)","Lee Ann Womack","i hope you dance (rawling mix radio edit)","lee ann womack","i hope you dance  rawling mix radio edit ","i hope you dance ","ihopeyoudancerawlingmixradioedit","ihopeyoudance","lee ann womack","leeannwomack","leeannwomack","ihopeyoudance leeannwomack",0
"Lee Ann Womack","Why They Call It Falling",7,"Why They Call It Falling","Lee","Womack","why they call it falling","lee ann womack","why they call it falling","lee ann womack","whytheycallitfalling","whytheycallitfalling","leeannwomack","leeannwomack","whytheycallitfalling leeannwomack","whytheycallitfalling leeannwomack","Why They Call It Falling","Lee Ann Womack","why they call it falling","lee ann womack","why they call it falling","why they call it falling","whytheycallitfalling","whytheycallitfalling","lee ann womack","leeannwomack","leeannwomack","whytheycallitfalling leeannwomack",0
"Lee Ann Womack","Why They Call It Falling",7,"Why They Call It Falling","Lee","Womack","why they call it falling","lee ann womack","why they call it falling","lee ann womack","whytheycallitfalling","whytheycallitfalling","leeannwomack","leeannwomack","whytheycallitfalling leeannwomack","whytheycallitfalling leeannwomack","Why They Call It Falling (snippet)","Lee Ann Womack","why they call it falling (snippet)","lee ann womack","why they call it falling  snippet ","why they call it falling ","whytheycallitfallingsnippet","whytheycallitfalling","lee ann womack","leeannwomack","leeannwomack","whytheycallitfalling leeannwomack",0
"Lee Greenwood","God Bless The USA",17,"God Bless The USA","Lee","Greenwood","god bless the usa","lee greenwood","god bless the usa","lee greenwood","godblesstheusa","godblesstheusa","leegreenwood","leegreenwood","godblesstheusa leegreenwood","godblesstheusa leegreenwood","God Bless the USA","Lee Greenwood","god bless the usa","lee greenwood","god bless the usa","god bless the usa","godblesstheusa","godblesstheusa","lee greenwood","leegreenwood","leegreenwood","godblesstheusa leegreenwood",0
"Lee Greenwood","God Bless The USA",17,"God Bless The USA","Lee","Greenwood","god bless the usa","lee greenwood","god bless the usa","lee greenwood","godblesstheusa","godblesstheusa","leegreenwood","leegreenwood","godblesstheusa leegreenwood","godblesstheusa leegreenwood","God Bless the U.S.A.","Lee Greenwood","god bless the u.s.a.","lee greenwood","god bless the u s a ","god bless the u.s.a.","godblesstheusa","godblesstheu.s.a.","lee greenwood","leegreenwood","leegreenwood","godblesstheu.s.a. leegreenwood",3
"Lee Greenwood","God Bless The USA",17,"God Bless The USA","Lee","Greenwood","god bless the usa","lee greenwood","god bless the usa","lee greenwood","godblesstheusa","godblesstheusa","leegreenwood","leegreenwood","godblesstheusa leegreenwood","godblesstheusa leegreenwood","God Bless The USA","Lee Greenwood","god bless the usa","lee greenwood","god bless the usa","god bless the usa","godblesstheusa","godblesstheusa","lee greenwood","leegreenwood","leegreenwood","godblesstheusa leegreenwood",0
"Len","Steal My Sunshine",25,"Steal My Sunshine","Len","Len","steal my sunshine","len","steal my sunshine","len","stealmysunshine","stealmysunshine","len","len","stealmysunshine len","stealmysunshine len","Steal My Sunshine","LEN","steal my sunshine","len","steal my sunshine","steal my sunshine","stealmysunshine","stealmysunshine","len","len","len","stealmysunshine len",0
"Len","Steal My Sunshine",25,"Steal My Sunshine","Len","Len","steal my sunshine","len","steal my sunshine","len","stealmysunshine","stealmysunshine","len","len","stealmysunshine len","stealmysunshine len","Steal my Sunshine","LEN","steal my sunshine","len","steal my sunshine","steal my sunshine","stealmysunshine","stealmysunshine","len","len","len","stealmysunshine len",0
"Lenny Kravitz","Again",32,"Again","Lenny","Kravitz","again","lenny kravitz","again","lenny kravitz","again","again","lennykravitz","lennykravitz","again lennykravitz","again lennykravitz","Again","Lenny Kravitz","again","lenny kravitz","again","again","again","again","lenny kravitz","lennykravitz","lennykravitz","again lennykravitz",0
"Lenny Kravitz","Again",32,"Again","Lenny","Kravitz","again","lenny kravitz","again","lenny kravitz","again","again","lennykravitz","lennykravitz","again lennykravitz","again lennykravitz","Dig In","Lenny Kravitz","dig in","lenny kravitz","dig in","dig in","digin","digin","lenny kravitz","lennykravitz","lennykravitz","digin lennykravitz",3
"Lenny Kravitz","Again",32,"Again","Lenny","Kravitz","again","lenny kravitz","again","lenny kravitz","again","again","lennykravitz","lennykravitz","again lennykravitz","again lennykravitz","Lady","Lenny Kravitz","lady","lenny kravitz","lady","lady","lady","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","Again",32,"Again","Lenny","Kravitz","again","lenny kravitz","again","lenny kravitz","again","again","lennykravitz","lennykravitz","again lennykravitz","again lennykravitz","Lady (radio edit)","Lenny Kravitz","lady (radio edit)","lenny kravitz","lady  radio edit ","lady ","ladyradioedit","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","Again",32,"Again","Lenny","Kravitz","again","lenny kravitz","again","lenny kravitz","again","again","lennykravitz","lennykravitz","again lennykravitz","again lennykravitz","Lady (album version)","Lenny Kravitz","lady (album version)","lenny kravitz","lady  album version ","lady ","ladyalbumversion","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman","Lenny Kravitz","american woman","lenny kravitz","american woman","american woman","americanwoman","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (remix)","Lenny Kravitz","american woman (remix)","lenny kravitz","american woman  remix ","american woman ","americanwomanremix","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Timbaland remix)","Lenny Kravitz","american woman (timbaland remix)","lenny kravitz","american woman  timbaland remix ","american woman ","americanwomantimbalandremix","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (single version)","Lenny Kravitz","american woman (single version)","lenny kravitz","american woman  single version ","american woman ","americanwomansingleversion","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Funkanomics remix)","Lenny Kravitz","american woman (funkanomics remix)","lenny kravitz","american woman  funkanomics remix ","american woman ","americanwomanfunkanomicsremix","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Timbaland instrumental remix)","Lenny Kravitz","american woman (timbaland instrumental remix)","lenny kravitz","american woman  timbaland instrumental remix ","american woman ","americanwomantimbalandinstrumentalremix","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Call Out Hook #1)","Lenny Kravitz","american woman (call out hook #1)","lenny kravitz","american woman  call out hook  1 ","american woman ","americanwomancallouthook1","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Call Out Hook #2)","Lenny Kravitz","american woman (call out hook #2)","lenny kravitz","american woman  call out hook  2 ","american woman ","americanwomancallouthook2","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","American Woman",21,"American Woman","Lenny","Kravitz","american woman","lenny kravitz","american woman","lenny kravitz","americanwoman","americanwoman","lennykravitz","lennykravitz","americanwoman lennykravitz","americanwoman lennykravitz","American Woman (Full version/No Distortion)","Lenny Kravitz","american woman (full version/no distortion)","lenny kravitz","american woman  full version no distortion ","american woman ","americanwomanfullversionnodistortion","americanwoman","lenny kravitz","lennykravitz","lennykravitz","americanwoman lennykravitz",0
"Lenny Kravitz","Dig In",20,"Dig In","Lenny","Kravitz","dig in","lenny kravitz","dig in","lenny kravitz","digin","digin","lennykravitz","lennykravitz","digin lennykravitz","digin lennykravitz","Again","Lenny Kravitz","again","lenny kravitz","again","again","again","again","lenny kravitz","lennykravitz","lennykravitz","again lennykravitz",3
"Lenny Kravitz","Dig In",20,"Dig In","Lenny","Kravitz","dig in","lenny kravitz","dig in","lenny kravitz","digin","digin","lennykravitz","lennykravitz","digin lennykravitz","digin lennykravitz","Dig In","Lenny Kravitz","dig in","lenny kravitz","dig in","dig in","digin","digin","lenny kravitz","lennykravitz","lennykravitz","digin lennykravitz",0
"Lenny Kravitz","Dig In",20,"Dig In","Lenny","Kravitz","dig in","lenny kravitz","dig in","lenny kravitz","digin","digin","lennykravitz","lennykravitz","digin lennykravitz","digin lennykravitz","Lady","Lenny Kravitz","lady","lenny kravitz","lady","lady","lady","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",5
"Lenny Kravitz","Dig In",20,"Dig In","Lenny","Kravitz","dig in","lenny kravitz","dig in","lenny kravitz","digin","digin","lennykravitz","lennykravitz","digin lennykravitz","digin lennykravitz","Lady (radio edit)","Lenny Kravitz","lady (radio edit)","lenny kravitz","lady  radio edit ","lady ","ladyradioedit","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",5
"Lenny Kravitz","Dig In",20,"Dig In","Lenny","Kravitz","dig in","lenny kravitz","dig in","lenny kravitz","digin","digin","lennykravitz","lennykravitz","digin lennykravitz","digin lennykravitz","Lady (album version)","Lenny Kravitz","lady (album version)","lenny kravitz","lady  album version ","lady ","ladyalbumversion","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",5
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Fly Away","Lenny Kravitz","fly away","lenny kravitz","fly away","fly away","flyaway","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",0
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Fly Away (live)","Lenny Kravitz","fly away (live)","lenny kravitz","fly away  live ","fly away ","flyawaylive","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",0
